Compound_CID,Name,SMILES
86661378,"2-Chloro-thieno[3,2-d]pyrimidine-7-carboxylic acid (5,6-dimethoxy-pyridin-2-yl)-amide",COC1=C(N=C(C=C1)NC(=O)C2=CSC3=CN=C(N=C32)Cl)OC
86661598,"Pyrrolidine-1-carboxylic acid [1-(5-iodo-8-methoxy-[1,2,4]triazolo[1,5-a]pyridin-2-yl)-cyclopropylmethyl]-amide",COC1=CC=C(N2C1=NC(=N2)C3(CC3)CNC(=O)N4CCCC4)I
86662382,4-((S)-2-Azido-1-phenyl-ethylamino)-quinazoline-8-carboxylic acid amide,C1=CC=C(C=C1)[C@@H](CN=[N+]=[N-])NC2=NC=NC3=C2C=CC=C3C(=O)N
86662598,6-Cyclopropyl-4-methyl-8-trifluoromethyl-quinoline-2-carboxylic acid [4-(methoxy-methyl-carbamoyl)-pyridin-2-ylmethyl]-amide,CC1=CC(=NC2=C1C=C(C=C2C(F)(F)F)C3CC3)C(=O)NCC4=NC=CC(=C4)C(=O)N(C)OC
86663278,"rac-(2R,3S,4R,5S)-3-(3-chloro-2-fluoro-phenyl)-4-(4-chloro-2-fluoro-phenyl)-4-cyano-5-(2,2-dimethyl-propyl)-1-(2-hydroxy-ethyl)-pyrrolidine-2-carboxylic acid [2-((S)-2,2-dimethyl-[1,3]dioxolan-4-yl)-ethyl]-amide",CC1(OC[C@@H](O1)CCNC(=O)C2C(C(C(N2CCO)CC(C)(C)C)(C#N)C3=C(C=C(C=C3)Cl)F)C4=C(C(=CC=C4)Cl)F)C
86663890,"Cyclobutanecarboxylic acid [3-(2-chloro-pyrrolo[2,3-d]pyrimidin-7-yl)-propyl]-amide",C1CC(C1)C(=O)NCCCN2C=CC3=CN=C(N=C32)Cl
86664090,6-Fluoronaphthalene-2-carboxylic acid [(R)-1-(4-methanesulfonyl-amino-3-methylphenyl)ethyl]amide,CC1=C(C=CC(=C1N)[C@@H](C)NC(=O)C2=CC3=C(C=C2)C=C(C=C3)F)S(=O)(=O)C
86618118,"Octanoylmethyl-[3-(4,4,5,5-tetramethyl[1,3,2]dioxaborolan-2-yl)benzyl]amide",B1(OC(C(O1)(C)C)(C)C)C2=CC(=CC=C2)C[N-]CC(=O)CCCCCCC
86618286,"7-Hydroxy-2,3,4,5-tetrahydro-benzo[b]azepine-1-carboxylic acid (3-trifluoromethyl-phenyl)-amide",C1CCN(C2=C(C1)C=C(C=C2)O)C(=O)NC3=CC=CC(=C3)C(F)(F)F
86618906,"2,2,3,3-Tetramethylcyclopropanecarboxylic acid (5-chloro-4-methyl-thiazol-2-yl)-amide",CC1=C(SC(=N1)NC(=O)C2C(C2(C)C)(C)C)Cl
86618970,3-Chloro-benzo[b]thiophene-2-carboxylic acid (2-ethoxy-5-pyrimidin-5-yl-benzyl)-(4-methylamino-cyclohexyl)-amide dihydrochloride,CCOC1=C(C=C(C=C1)C2=CN=CN=C2)CN(C3CCC(CC3)NC)C(=O)C4=C(C5=CC=CC=C5S4)Cl.Cl.Cl
86619286,5-Pentyl-pyridine-2-carboxylic acid (4-bromo-benzyl)-piperidin-4-yl-amide trifluoroacetate,CCCCCC1=CN=C(C=C1)C(=O)N(CC2=CC=C(C=C2)Br)C3CCNCC3.C(=O)(C(F)(F)F)O
86619334,"4-(1,1-Dioxo-1H-1-lambda-6-benzo[d]isothiazol-3-yl)-2-phenylpiperazine-1-carboxylic acid (4-chlorophenyl)amide",C1CN(C(CN1C2=NS(=O)(=O)C3=CC=CC=C32)C4=CC=CC=C4)C(=O)NC5=CC=C(C=C5)Cl
86619562,"4-(2-oxo-1,2,4,5-tetrahydro-1,3-benzodiazepin-3-yl)-piperidine-1-carboxylic acid-{(R)-1-(3,4-diethyl-benzyl)-2-[4-(1-methyl-piperidin-4-yl)-piperazin-1-yl]-2-oxo-ethyl}-amide naphthalene-2-sulphonate",CCC1=C(C=C(C=C1)C[C@H](C(=O)N2CCN(CC2)C3CCN(CC3)C)NC(=O)N4CCC(CC4)N5CCC6=CC=CC=C6NC5=O)CC.C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)[O-]
86619574,5-bromo-6-(4-trifluoromethoxy-phenyl)-pyrazine-2-carboxylic acid ((R)-2-cyclopropyl-2-hydroxy-propyl)-amide,C[C@](CNC(=O)C1=CN=C(C(=N1)C2=CC=C(C=C2)OC(F)(F)F)Br)(C3CC3)O
86619650,4-Methylpyrazole-3-carboxylic acid (4-trifluoromethylphenyl)amide,CC1=C(NN=C1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
86619654,1-Benzenesulfonylpyrazole-3-carboxylic acid (2-chloro-4-fluorophenyl)amide,C1=CC=C(C=C1)S(=O)(=O)N2C=CC(=N2)C(=O)NC3=C(C=C(C=C3)F)Cl
86619750,6-[4-(2-Trifluoromethylbenzoyl)piperazin-1-yl]pyridazine-3-carboxylic acid (2-aminopropyl)amide,CC(CNC(=O)C1=NN=C(C=C1)N2CCN(CC2)C(=O)C3=CC=CC=C3C(F)(F)F)N
86619758,1-Benzyl-1H-imidazole-2-carboxylic acid (3-methoxy-phenyl)-methyl-amide,CN(C1=CC(=CC=C1)OC)C(=O)C2=NC=CN2CC3=CC=CC=C3
86619978,4-(1-Oxo-indan-5-yl)-5-pyridin-4-yl-1H-imidazole-2-carboxylic acid (2-morpholin-4-yl-ethyl)-amide,C1CC(=O)C2=C1C=C(C=C2)C3=C(NC(=N3)C(=O)NCCN4CCOCC4)C5=CC=NC=C5
86620190,"2-[4-(2-Amino-ethyl)-phenylamino]-8-indan-5-yl-5-oxo-5,8-dihydro-pyrido[2,3-d]pyrimidine-6-carboxylic acid methoxy-amide",CONC(=O)C1=CN(C2=NC(=NC=C2C1=O)NC3=CC=C(C=C3)CCN)C4=CC5=C(CCC5)C=C4
86620194,"8-(4-Ethyl-phenyl)-5-oxo-2-(4-piperidin-4-yl-phenylamino)-5,8-dihydro-pyrido[2,3-d]pyrimidine-6-carboxylic acid methoxy-amide",CCC1=CC=C(C=C1)N2C=C(C(=O)C3=CN=C(N=C32)NC4=CC=C(C=C4)C5CCNCC5)C(=O)NOC
86620250,1-Acetyl-4-phenyl-piperidine-4-carbothioic acid amide 2-(1-acetyl-piperidin-4-yl)-2-phenyl-thioacetamide,CC(=O)N1CCC(CC1)C(C2=CC=CC=C2)C(=S)N.CC(=O)N1CCC(CC1)(C2=CC=CC=C2)C(=S)N
86620270,(S)-Pyrrolidine-2-carboxylic acid (9-{4-[3-(4-chloro-3-(trifluoromethyl)phenyl)ureido]phenyl}-9H-purin-6-yl)amide hydrochloride,C1C[C@H](NC1)C(=O)NC2=C3C(=NC=N2)N(C=N3)C4=CC=C(C=C4)NC(=O)NC5=CC(=C(C=C5)Cl)C(F)(F)F.Cl
86620346,"3,4-Dihydro-1H-isoquinoline-2-carboxylic acid (4-methoxy-7-phenyl-benzothiazol-2-yl)-amide",COC1=C2C(=C(C=C1)C3=CC=CC=C3)SC(=N2)NC(=O)N4CCC5=CC=CC=C5C4
86620354,2-(4-Trifluoromethyl-phenyl)-pyrimidine-5-carboxylic acid methoxy-methyl-amide,CN(C(=O)C1=CN=C(N=C1)C2=CC=C(C=C2)C(F)(F)F)OC
86620362,2-Methyl-4'-trifluoromethyl-biphenyl-4-carboxylic acid methoxy-methyl-amide,CC1=C(C=CC(=C1)C(=O)N(C)OC)C2=CC=C(C=C2)C(F)(F)F
86620370,Pentyltriphenyl-phosphonium bromide sodium amide,CCCCC[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[NH2-].[Na+].[Br-]
86620914,(E)-2-[2-(3-chloro-4-methanesulfonyl-phenyl)-2-cyclohexyloxyimino-acetylamino]-thiazole-5-carboxylic acid amide,CS(=O)(=O)C1=C(C=C(C=C1)/C(=N/OC2CCCCC2)/C(=O)NC3=NC=C(S3)C(=O)N)Cl
86620918,(E)-2-[2-(3-chloro-4-methanesulfonyl-phenyl)-2-cyclopentyloxyimino-acetylamino]-thiazole-5-carboxylic acid amide,CS(=O)(=O)C1=C(C=C(C=C1)/C(=N/OC2CCCC2)/C(=O)NC3=NC=C(S3)C(=O)N)Cl
86620962,"1,4-Di-iodo-phthalazine-6-carboxylic acid (3-trifluoromethyl-phenyl)-amide",C1=CC(=CC(=C1)NC(=O)C2=CC3=C(C=C2)C(=NN=C3I)I)C(F)(F)F
86620974,"1,4-Dichloro-phthalazine-6-carboxylic acid (3-furan-2-yl-phenyl)-amide",C1=CC(=CC(=C1)NC(=O)C2=CC3=C(C=C2)C(=NN=C3Cl)Cl)C4=CC=CO4
86621030,"(6-Amino-2,3-difluorophenyl)amide",C1=CC(=C(C(=C1N)[NH-])F)F
86685974,"Ethanesulfonic acid [5-(6-chloro-1-oxo-3,4-dihydro-1H-isoquinolin-2-yl)-pyridin-3-yl]-amide",CCS(=O)(=O)NC1=CC(=CN=C1)N2CCC3=C(C2=O)C=CC(=C3)Cl
86686162,2-(6-Ethoxy-pyridin-3-yl)-pyrimidine-5-carboxylic acid (1-cyano-piperidin-4-yl)-cyclopropyl-amide,CCOC1=NC=C(C=C1)C2=NC=C(C=N2)C(=O)N(C3CC3)C4CCN(CC4)C#N
86686166,"2-(4-Cyano-3-fluoro-phenyl)-pyrimidine-5-carboxylic acid cyclopropyl-[1-(3-ethyl-[1,2,4]oxadiazol-5-yl)-piperidin-4-yl]-amide",CCC1=NOC(=N1)N2CCC(CC2)N(C3CC3)C(=O)C4=CN=C(N=C4)C5=CC(=C(C=C5)C#N)F
86686170,2-(2-Ethyl-imidazol-1-yl)-pyrimidine-5-carboxylic acid cyclopropyl-[1-(5-ethyl-pyrimidin-2-yl)-piperidin-4-yl]-amide,CCC1=CN=C(N=C1)N2CCC(CC2)N(C3CC3)C(=O)C4=CN=C(N=C4)N5C=CN=C5CC
86686174,2-(4-methanesulfonyl-phenyl)-pyrimidine-5-carboxylic acid cyclopropyl-[1-(N-hydroxycarbamimidoyl)-piperidin-4-yl]-amide,CS(=O)(=O)C1=CC=C(C=C1)C2=NC=C(C=N2)C(=O)N(C3CC3)C4CCN(CC4)C(=NO)N
86686178,"3-(4-Cyano-2-fluoro-phenyl)-isoxazole-5-carboxylic acid cyclopropyl-[1-(3-isopropyl-[1,2,4]oxadiazol-5-yl)-piperidin-4-yl]-amide",CC(C)C1=NOC(=N1)N2CCC(CC2)N(C3CC3)C(=O)C4=CC(=NO4)C5=C(C=C(C=C5)C#N)F
86686430,"1,2',3',4',5',6'-Hexahydro-[2,4]bipyridinyl-6-carboxylic acid methyl-(1,2,3,4-tetrahydro-naphthalen-1-yl)-amide hydrochloride salt",CN(C1CCCC2=CC=CC=C12)C(=O)C3=CC=CC(N3)C4CCNCC4.Cl
86687338,"[3-oxo-1-(2,4,5-trifluoro-benzyl)-3-(3-trifluoromethyl-5,6-dihydro-8H-[1,2,4]triazolo[4,3-a]pyrazin-7-yl)-propyl]-amide Hydrochloride",C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)[NH-].Cl
86688562,"(1aR,5aR)-2-(2,4-Difluoro-phenyl)-1a,2,5,5a-tetrahydro-1H-2,3-diaza-cyclopropa[a]pentalene-4-carboxylic Acid (1-Methyl-1-phenyl-ethyl)-amide",CC(C)(C1=CC=CC=C1)NC(=O)C2=NN(C3=C2C[C@@H]4[C@H]3C4)C5=C(C=C(C=C5)F)F
86688566,"(1aR,5aR)-2-(2-chloro-pyridin-4-yl)-1a,2,5,5a-tetrahydro-1H-2,3-diaza-cyclopropa[a]pentalene-4-carboxylic acid (2-hydroxy-1,1-dimethyl-ethyl)-amide",CC(C)(CO)NC(=O)C1=NN(C2=C1C[C@@H]3[C@H]2C3)C4=CC(=NC=C4)Cl
86688570,"(1aS,5aS)-2-(2,4-Difluoro-phenyl)-1a,2,5,5a-tetrahydro-1H-2,3-diaza-cyclopropa[a]pentalene-4-carboxylic Acid (Tetrahydro-pyran-4-ylmethyl)-amide",C1COCCC1CNC(=O)C2=NN(C3=C2C[C@H]4[C@@H]3C4)C5=C(C=C(C=C5)F)F
86688574,"(1aS,5aS)-2-(5-Morpholin-4-yl-pyridin-2-yl)-1a,2,5,5a-tetrahydro-1H-2,3-diaza-cyclopropa[a]pentalene-4-carboxylic Acid (2-Hydroxy-1,1-dimethyl-ethyl)-amide",CC(C)(CO)NC(=O)C1=NN(C2=C1C[C@H]3[C@@H]2C3)C4=NC=C(C=C4)N5CCOCC5
86688578,"(1aS,5aS)-2-(2,4-Difluoro-phenyl)-1a,2,5,5a-tetrahydro-1H-2,3-diaza-cyclopropa[a]pentalene-4-carboxylic Acid (1-Hydroxymethyl-cyclopentyl)-amide",C1CCC(C1)(CO)NC(=O)C2=NN(C3=C2C[C@H]4[C@@H]3C4)C5=C(C=C(C=C5)F)F
86688582,"(1aR,5aR)-2-(5-Ethyl-pyrazin-2-yl)-1a,2,5,5a-tetrahydro-1H-2,3-diaza-cyclopropa[a]pentalene-4-carboxylic Acid (2-Hydroxy-1,1-dimethyl-ethyl)-amide",CCC1=CN=C(C=N1)N2C3=C(C[C@@H]4[C@H]3C4)C(=N2)C(=O)NC(C)(C)CO
86689338,"2-Chloromethyl-imidazo[1,2-a]pyridine-5-carboxylic acid (4-methyl-2-phenyl-pentyl)-amide",CC(C)CC(CNC(=O)C1=CC=CC2=NC(=CN21)CCl)C3=CC=CC=C3
86595227,"Biphenyl-4-carboxylic acid (7-amino-2-hydroxy-1,2,3,4-tetrahydro-naphthalen-1-yl)-amide",C1CC2=C(C=C(C=C2)N)C(C1O)NC(=O)C3=CC=C(C=C3)C4=CC=CC=C4
86595567,3-(4-Cyclohexyl-phenoxy)-5-difluoromethoxy-6-methyl-benzo[b]thiophene-2-carboxylic acid (2H-tetrazol-5-yl)-amide,CC1=CC2=C(C=C1OC(F)F)C(=C(S2)C(=O)NC3=NNN=N3)OC4=CC=C(C=C4)C5CCCCC5
86595723,"6-(tert-Butyl-diphenyl-silanyloxy)-5,6,7,8-tetrahydro-quinoxaline-2-carboxylic acid (4-methyl-cyclohexyl)-amide",CC1CCC(CC1)NC(=O)C2=CN=C3CC(CCC3=N2)O[Si](C4=CC=CC=C4)(C5=CC=CC=C5)C(C)(C)C
86595867,"1-(6-Chloro-benzo[b]thiophen-2-ylmethyl)-5-(2-methoxy-ethoxy)-1H-pyrrolo[2,3-c]pyridine-2-carboxylic acid (1-isopropyl-piperidin-4-yl)-amide hydrochloride",CC(C)N1CCC(CC1)NC(=O)C2=CC3=CC(=NC=C3N2CC4=CC5=C(S4)C=C(C=C5)Cl)OCCOC.Cl
86595875,1-[5-(5-Chloro-thiophen-2-yl)-isoxazol-3-ylmethyl]-4-(3-methoxy-azetidine-1-carbonyl)-1H-benzoimidazole-2-carboxylic acid (1-isopropyl-piperidin-4-yl)-amide,CC(C)N1CCC(CC1)NC(=O)C2=NC3=C(C=CC=C3N2CC4=NOC(=C4)C5=CC=C(S5)Cl)C(=O)N6CC(C6)OC
86595883,4-[2-(tert-Butyl-dimethyl-silanyloxy)-ethoxy]-1-[(5-chloro-pyridin-2-ylcarbamoyl)-methyl]-1H-benzoimidazole-2-carboxylic acid (1-isopropyl-piperidin-4-yl)-amide,CC(C)N1CCC(CC1)NC(=O)C2=NC3=C(N2CC(=O)NC4=NC=C(C=C4)Cl)C=CC=C3OCCO[Si](C)(C)C(C)(C)C
86596119,"2-Amino-1,2,3,4-tetrahydro-naphthalene-2-carboxylic acid (4-diethylamino-phenyl)-amide",CCN(CC)C1=CC=C(C=C1)NC(=O)C2(CCC3=CC=CC=C3C2)N
86596455,N-(isoquinolin-3-yl)-2-(4-pyridylmethyl)aminobenzoic acid amide-N-oxide,C1=CC=C2C=NC(=CC2=C1)[NH+](C(=O)C3=CC=CC=C3NCC4=CC=NC=C4)[O-]
86596503,"(2R,4S,5S)-5-t-Butoxycarbonylamino-4-hydroxy-2-methyl-6-phenylhexanoic acid (bicyclo[2.2.1]hept-2-yl)amide",C[C@H](C[C@@H]([C@H](CC1=CC=CC=C1)NC(=O)OC(C)(C)C)O)C(=O)NC2CC3CCC2C3
86596631,"2-Phenyl-5-trifluoromethyl-oxazole-4-carboxylic Acid [5-Amino-6-(3,3-difluoro-pyrrolidin-1-yl)-6-oxo-hexyl]-amide Hydrochloride",C1CN(CC1(F)F)C(=O)C(CCCCNC(=O)C2=C(OC(=N2)C3=CC=CC=C3)C(F)(F)F)N.Cl
86596735,1-(4-chloro-phenyl)-5-trifluoromethyl-1H-pyrazole-4-carboxylic acid (2-fluoro-3-trifluoromethyl-phenyl)-amide 2-Fluoro-3-trifluoromethyl-phenylamine,C1=CC(=C(C(=C1)N)F)C(F)(F)F.C1=CC(=C(C(=C1)NC(=O)C2=C(N(N=C2)C3=CC=C(C=C3)Cl)C(F)(F)F)F)C(F)(F)F
86597139,4-Methoxy-4'-trifluoromethyl-biphenyl-3-carboxylic acid [2-(3'-chloro-4'-fluoro-biphenyl-4-yl)-1-(R)-formyl-ethyl]-amide,COC1=C(C=C(C=C1)C2=CC=C(C=C2)C(F)(F)F)C(=O)N[C@H](CC3=CC=C(C=C3)C4=CC(=C(C=C4)F)Cl)C=O
86597143,"5-Chloro-4-methoxy-4'-trifluoromethyl-biphenyl-3-carboxylic acid [2-(3'-chloro-4'-fluoro-biphenyl-4-yl)-1-(R)-(3-methyl-[1,2,4]oxadiazol-5-yl)-ethyl]-amide",CC1=NOC(=N1)[C@@H](CC2=CC=C(C=C2)C3=CC(=C(C=C3)F)Cl)NC(=O)C4=C(C(=CC(=C4)C5=CC=C(C=C5)C(F)(F)F)Cl)OC
86597151,"4-benzyloxy-3',5'-bis-trifluoromethyl-biphenyl-3-carboxylic acid [2-biphenyl-4-yl-1-(R)-(3-methyl-[1,2,4]oxadiazol-5-yl)-ethyl]-amide",CC1=NOC(=N1)[C@@H](CC2=CC=C(C=C2)C3=CC=CC=C3)NC(=O)C4=C(C=CC(=C4)C5=CC(=CC(=C5)C(F)(F)F)C(F)(F)F)OCC6=CC=CC=C6
86597211,6-[4-(ISOXAZOLE-5-CARBONYL)PIPERAZIN-1-YL]PYRIDAZINE-3-CARBOXYLIC Acid (3-METHYLBUTYL)AMIDE,CC(C)CCNC(=O)C1=NN=C(C=C1)N2CCN(CC2)C(=O)C3=CC=NO3
86597215,6-[4-(5-CHLORO-2-TRIFLUOROMETHYLBENZOYL)PIPERAZIN-1-YL]PYRIDAZINE-3-CARBOXYLIC Acid (3-METHYLBUTYL)AMIDE,CC(C)CCNC(=O)C1=NN=C(C=C1)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)Cl)C(F)(F)F
86597219,"6-[4-(2-METHYL-5-TRIFLUOROMETHYL-2H-[1,2,3]TRIAZOLE-4-CARBONYL)PIPERAZIN-1-YL]PYRIDAZINE-3-CARBOXYLIC Acid (3-METHYLBUTYL)AMIDE",CC(C)CCNC(=O)C1=NN=C(C=C1)N2CCN(CC2)C(=O)C3=NN(N=C3C(F)(F)F)C
86597223,6-[4-(1-TRIFLUOROMETHYLCYCLOPROPANECARBONYL)PIPERAZIN-1-YL]-PYRIDAZINE-3-CARBOXYLIC Acid (3-METHYLBUTYL)AMIDE,CC(C)CCNC(=O)C1=NN=C(C=C1)N2CCN(CC2)C(=O)C3(CC3)C(F)(F)F
86597227,"6-[4-(4,4,4-TRIFLUOROBUTYRYL)PIPERAZIN-1-YL]PYRIDAZINE-3-CARBOXYLIC Acid (3-METHYLBUTYL)AMIDE",CC(C)CCNC(=O)C1=NN=C(C=C1)N2CCN(CC2)C(=O)CCC(F)(F)F
86597235,"6-(3,4-Dimethoxy-phenyl)-piperidine-2-carboxylic acid (2-hydroxy-ethyl)-amide",COC1=C(C=C(C=C1)C2CCCC(N2)C(=O)NCCO)OC
86597259,"Morpholine-4-carboxylic acid (7-methoxy-4-morpholin-4-yl-thiazolo[5,4-c]pyridin-2-yl)-amide",COC1=CN=C(C2=C1N=C(S2)NC(=O)N3CCOCC3)N4CCOCC4
86597263,"Tetrahydro-pyran-4-carboxylic acid (7-methoxy-4-morpholin-4-yl-thiazolo[5,4-c]pyridin-2-yl)-amide",COC1=CN=C(C2=C1N=C(S2)NC(=O)C3CCOCC3)N4CCOCC4
86597271,"4-Hydroxymethyl-piperidine-1-carboxylic acid (7-methoxy-4-morpholin-4-yl-thiazolo[5,4-c]pyridin-2-yl)-amide",COC1=CN=C(C2=C1N=C(S2)NC(=O)N3CCC(CC3)CO)N4CCOCC4
86597275,"4-Methoxymethyl-piperidine-1-carboxylic acid (7-methoxy-4-morpholin-4-yl-thiazolo[5,4-c]pyridin-2-yl)-amide",COCC1CCN(CC1)C(=O)NC2=NC3=C(S2)C(=NC=C3OC)N4CCOCC4
86597283,"Cyclohexanecarboxylic Acid [7-methoxy-4-(tetrahydro-pyran-4-yl)-thiazolo[5,4-c]pyridin-2-yl]-amide",COC1=CN=C(C2=C1N=C(S2)NC(=O)C3CCCCC3)C4CCOCC4
86597327,trans-4-[Methyl-(4-trifluoromethyl-benzenesulfonyl)-amino]-cyclohexanecarboxylic acid (2-dimethylamino-ethyl)-methyl-amide,CN(C)CCN(C)C(=O)C1CCC(CC1)N(C)S(=O)(=O)C2=CC=C(C=C2)C(F)(F)F
86597463,"Ethanesulfonic Acid {(S)-3-[3-(4-bromo-benzyl)-2,4-dioxo-1,3,8-triaza-spiro[4.5]dec-8-yl]-1-phenyl-propyl}-amide Hydrochloride",CCS(=O)(=O)N[C@@H](CCN1CCC2(CC1)C(=O)N(C(=O)N2)CC3=CC=C(C=C3)Br)C4=CC=CC=C4.Cl
86597955,"4-Methyl-benzenesulfinic Acid ((2R,3R)-2,3-dimethyl-hexylidene)-amide",CCC[C@@H](C)[C@@H](C)C=NS(=O)C1=CC=C(C=C1)C
86598079,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic Acid [6-(butyl-ethyl-amino)-pyridazin-3-yl]-amide",CCCCN(CC)C1=NN=C(C=C1)NC(=O)C(CCC)NC(=O)CC2=CC(=CC(=C2)F)F
86598083,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic Acid [5-(1-hydroxy-1-methyl-ethyl)-pyrazin-2-yl]-amide",CCCC(C(=O)NC1=NC=C(N=C1)C(C)(C)O)NC(=O)CC2=CC(=CC(=C2)F)F
86598087,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic Acid [5-(3-hydroxy-butyl)-pyridin-2-yl]-amide",CCCC(C(=O)NC1=NC=C(C=C1)CCC(C)O)NC(=O)CC2=CC(=CC(=C2)F)F
86598091,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic Acid [5-(3-propylamino-butyl)-pyridin-2-yl]-amide",CCCC(C(=O)NC1=NC=C(C=C1)CCC(C)NCCC)NC(=O)CC2=CC(=CC(=C2)F)F
86598095,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic Acid [5-(1-butylamino-ethyl)-pyridin-2-yl]-amide",CCCCNC(C)C1=CN=C(C=C1)NC(=O)C(CCC)NC(=O)CC2=CC(=CC(=C2)F)F
86598099,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic Acid (5-formyl-pyridin-2-yl)-amide",CCCC(C(=O)NC1=NC=C(C=C1)C=O)NC(=O)CC2=CC(=CC(=C2)F)F
86598103,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic Acid {5-[(3,3-dimethyl-butylamino)-methyl]-pyrazin-2-yl}-amide",CCCC(C(=O)NC1=NC=C(N=C1)CNCCC(C)(C)C)NC(=O)CC2=CC(=CC(=C2)F)F
86598107,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic Acid [5-(isobutylamino-methyl)-pyrazin-2-yl]-amide",CCCC(C(=O)NC1=NC=C(N=C1)CNCC(C)C)NC(=O)CC2=CC(=CC(=C2)F)F
86598111,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic Acid {5-[(4-chloro-phenyl)-hydroxy-methyl]-pyrazin-2-yl}-amide",CCCC(C(=O)NC1=NC=C(N=C1)C(C2=CC=C(C=C2)Cl)O)NC(=O)CC3=CC(=CC(=C3)F)F
86598115,"2-[2-(3,5-Difluoro-phenyl)-acetylamino]-pentanoic acid [5-(1-hydroxy-ethyl)-pyrazin-2-yl]-amide",CCCC(C(=O)NC1=NC=C(N=C1)C(C)O)NC(=O)CC2=CC(=CC(=C2)F)F
86599027,"3-Methyl-benzofuran-2-carboxylic acid [4-(4,4,5,5-tetramethyl-[1,3,2]dioxaborolan-2-yl)-phenyl]-amide",B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)NC(=O)C3=C(C4=CC=CC=C4O3)C
86599439,4'-Cyano-biphenyl-4-sulfonic acid (2-dimethylamino-ethyl)-(6-methyl-pyridin-2-yl)-amide,CC1=NC(=CC=C1)N(CCN(C)C)S(=O)(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)C#N
86599443,4'-Cyano-3-methoxy-biphenyl-4-sulfonic acid (6-methyl-pyridin-2-yl)-amide,CC1=NC(=CC=C1)NS(=O)(=O)C2=C(C=C(C=C2)C3=CC=C(C=C3)C#N)OC
86599447,4'-Cyano-2-trifluoromethyl-biphenyl-4-sulfonic acid (6-methyl-pyridin-2-yl)-amide,CC1=NC(=CC=C1)NS(=O)(=O)C2=CC(=C(C=C2)C3=CC=C(C=C3)C#N)C(F)(F)F
86725760,"6-(Benzenesulfonylamino-methyl)-3-benzyloxy-1-methyl-4-oxo-1,4-dihydro-pyridine-2-carboxylic acid isopropyl amide",CC(C)NC(=O)C1=C(C(=O)C=C(N1C)CNS(=O)(=O)C2=CC=CC=C2)OCC3=CC=CC=C3
86621718,"5-amino-1H-pyrazole-3-carboxylic acid [(1R,2S)-2-hydroxy-indan-1-yl]-amide",C1[C@@H]([C@@H](C2=CC=CC=C21)NC(=O)C3=CC(=NN3)N)O
86622650,"9-((1R,2S,3R,4S)-2,3-dihydroxy-4-propionylamino-cyclopentyl)-6-(2,2-diphenyl-ethylamino)-9H-purine-2-carboxylic acid {2-[3-((R)-1-pyridin-2-yl-pyrrolidin-3-yl)-ureido]-ethyl}-amide trifluoroacetate",CCC(=O)N[C@H]1C[C@H]([C@@H]([C@@H]1O)O)N2C=NC3=C(N=C(N=C32)C(=O)NCCNC(=O)N[C@@H]4CCN(C4)C5=CC=CC=N5)NCC(C6=CC=CC=C6)C7=CC=CC=C7.C(=O)(C(F)(F)F)O
86622794,"6-(3-Chloro-4-methylcarbamoyl-phenyl)-2,2-dimethyl-2H-chromene-8-carboxylic acid [2-(5,7-difluoro-1H-indol-3-yl)-1-hydroxymethyl-ethyl]-amide",CC1(C=CC2=C(O1)C(=CC(=C2)C3=CC(=C(C=C3)C(=O)NC)Cl)C(=O)NC(CC4=CNC5=C4C=C(C=C5F)F)CO)C
86622814,"9-[(1R,2S,3R,4S)-2,3-Dihydroxy-4-(4-hydroxymethyl-pyrazol-1-yl)-cyclopentyl]-6-(2,2-diphenyl-ethylamino)-9H-purine-2-carboxylic acid {2-[3-((R)-1-pyridin-2-yl-pyrrolidin-3-yl)-ureido]-ethyl}-amide Trifluoroacetate",C1CN(C[C@@H]1NC(=O)NCCNC(=O)C2=NC(=C3C(=N2)N(C=N3)[C@@H]4C[C@@H]([C@H]([C@H]4O)O)N5C=C(C=N5)CO)NCC(C6=CC=CC=C6)C7=CC=CC=C7)C8=CC=CC=N8.C(=O)(C(F)(F)F)O
